Email,"Customer Name","Company Name",Address,Postcode,City,"Invoice Number","Customer Number","VAT ID","Invoice Date","Due Date","Item Description",Quantity,Price,"Total Amount",IBAN,SWIFT,"Bank Name","Payment Terms"
info@diadema-pflege.de,"Dipl.-Kfm. Oskar Majzner","Diadema Pflegevermittlung GMBH","Die Pflegereform 2017",49084,Osnabrueck,28175,27164,DE286597944,23-04-2025,07-05-2025,diadema-pflege.de,1,"€ 879.65","€ 879.65",NL29REVO0083262636,REVONL22,Revolute,"Fällig in 14 Tagen"	
info@petry-ingenieure.de,"Ingenieurbuero Petry Verwaltungs-GmbH","Ingnieurbuero Petry GMBH & Co.KG","Seit Mehr Als 50",55743,Idar-oberstein,28176,27165,DE257704277,23-04-2025,07-05-2025,petry-ingenieure.de,1,"€ 879.65","€ 879.65",NL29REVO0083262636,REVONL22,Revolute,"Fällig in 14 Tagen"	
info@openmindz.de,"Mr Jens Ortmann","Openmindz GMBH","Bahnhofstr. 53",69115,Heidelberg,28177,27166,DE263064364,23-04-2025,07-05-2025,openmindz.de,1,"€ 879.65","€ 879.65",NL29REVO0083262636,REVONL22,Revolute,"Fällig in 14 Tagen"	
apoimtreff8@aol.com,"No data fulfill your filter criteria","""apotheke Im Treff 8"" Inh. Silke Joswig E.k.","Maria-grollmuß-str. 10",2977,Hoyerswerda,28178,27167,DE198083662,23-04-2025,07-05-2025,zeitz-apotheken-hoyerswerda.de,1,"€ 879.65","€ 879.65",NL29REVO0083262636,REVONL22,Revolute,"Fällig in 14 Tagen"	
apoimtreff8@aol.com,"Ms Silke Joswig","Geschwister Zeitz - Apotheken - Ohg, Inhaber Silke Joswig Und Sten-gunnar Zeitz","Maria-grollmuß-str. 10",2977,Hoyerswerda,28179,27168,DE264219442,23-04-2025,07-05-2025,zeitz-apotheken-hoyerswerda.de,1,"€ 879.65","€ 879.65",NL29REVO0083262636,REVONL22,Revolute,"Fällig in 14 Tagen"	
info@ernsthaasmesswerkzeuge.de,"Mr Dieter Haas","Ernst Haas E.k. Nachf. Dieter Paul Haas","Ernst Haas E.k. - Qualitätsmesswerkzeuge Aus Wuppertal-cronenberg Seit 1884",42349,Wuppertal,28180,27169,DE121134224,23-04-2025,07-05-2025,ernsthaasmesswerkzeuge.de,1,"€ 879.65","€ 879.65",NL29REVO0083262636,REVONL22,Revolute,"Fällig in 14 Tagen"	
post@gute-wohnlagen.de,"Mr Hans Ceder","Gute-wohnlagen Immobilien GMBH","- 54",14129,Berlin,28181,27170,DE319522177,23-04-2025,07-05-2025,gute-wohnlagen.de,1,"€ 879.65","€ 879.65",NL29REVO0083262636,REVONL22,Revolute,"Fällig in 14 Tagen"	
info@lbkbh.de,"Mr Max Modschiedler","Loewenbraeukeller Buttenheim GMBH","Eremitage 3",96155,Buttenheim,28182,27171,DE305073299,23-04-2025,07-05-2025,loewenbraeu-keller-buttenheim.de,1,"€ 879.65","€ 879.65",NL29REVO0083262636,REVONL22,Revolute,"Fällig in 14 Tagen"	
info@tsikg.de,"TSI Schreibwaren Import GmbH","Tsi Schreibwaren Import GMBH & Co. Trading KG","Riedericher Str. 5",72766,Reutlingen,28183,27172,DE812514733,23-04-2025,07-05-2025,tsikg.de,1,"€ 879.65","€ 879.65",NL29REVO0083262636,REVONL22,Revolute,"Fällig in 14 Tagen"	
info@tsikg.de,"Mr Ernst Thum","Tsi Schreibwaren Import GMBH","Riedericher Str. 5",72766,Reutlingen,28184,27173,DE812514733,23-04-2025,07-05-2025,tsikg.de,1,"€ 879.65","€ 879.65",NL29REVO0083262636,REVONL22,Revolute,"Fällig in 14 Tagen"	
info@hitex-ag.de,"Mr Werner Stielow","Hitex Industries AG","Kompetenz Seit über 30",84529,Tittmoning,28185,27174,DE212325203,23-04-2025,07-05-2025,hitex-ag.de,1,"€ 879.65","€ 879.65",NL29REVO0083262636,REVONL22,Revolute,"Fällig in 14 Tagen"	
info@droegemueller-luebeck.de,"Mr Torsten Dorsch","Droegemueller Handelsgesellschaft Mbh","Hutmacherring 9",23556,Luebeck,28186,27175,DE230892367,23-04-2025,07-05-2025,droegemueller-luebeck.de,1,"€ 879.65","€ 879.65",NL29REVO0083262636,REVONL22,Revolute,"Fällig in 14 Tagen"	
info@herold-rental.de,"Mr Thorsten Herold","Herold Rental GMBH","Samerwiesen 10",63179,Obertshausen,28187,27176,DE285547629,23-04-2025,07-05-2025,herold-rental.de,1,"€ 879.65","€ 879.65",NL29REVO0083262636,REVONL22,Revolute,"Fällig in 14 Tagen"	
info@ventura-systems.de,"Ms Monika Heinemann","Ventura Systems Heinemann GMBH","Thaddäusstraße 113",33415,Verl,28188,27177,DE308252970,23-04-2025,07-05-2025,ventura-systems.de,1,"€ 879.65","€ 879.65",NL29REVO0083262636,REVONL22,Revolute,"Fällig in 14 Tagen"	
info@frei-containerdienst.de,"Mr Thomas Frei","Frei Containerdienst Und Abfallwirtschaft GMBH","Dieselstr. 19",88074,Meckenbeuren,28189,27178,DE156737579,23-04-2025,07-05-2025,frei-containerdienst.de,1,"€ 879.65","€ 879.65",NL29REVO0083262636,REVONL22,Revolute,"Fällig in 14 Tagen"	
mail@golfplatz-altenstadt.de,"Golfplatz Altenstadt Verwaltungs GmbH","Golfplatz Altenstadt GMBH & Co. KG","Oppelshäuser Weg 5",63674,Altenstadt,28190,27179,DE222530522,23-04-2025,07-05-2025,golfplatz-altenstadt.de,1,"€ 879.65","€ 879.65",NL29REVO0083262636,REVONL22,Revolute,"Fällig in 14 Tagen"	
info@herrmann-lehrmittel.de,"Mr Bernhard Herrmann","Guenter Herrmann Lehrmittelfabrik Inh. Bernhard Herrmann","Geraden Und Ebenen In 3d",34369,Hofgeismar,28191,27180,DE191175296,23-04-2025,07-05-2025,herrmann-lehrmittel.de,1,"€ 879.65","€ 879.65",NL29REVO0083262636,REVONL22,Revolute,"Fällig in 14 Tagen"	
info@immobilien-roembke.de,"Ms Katharina Roembke","Roembke Immobilien KG","Peterstraße 1",24534,Neumuenster,28192,27181,DE134845359,23-04-2025,07-05-2025,immobilien-roembke.de,1,"€ 879.65","€ 879.65",NL29REVO0083262636,REVONL22,Revolute,"Fällig in 14 Tagen"	
info@dil.de,"Mr Abdelkader Bajut","Sechste Fonds- Beteiligungsgesellschaft Mbh","Herzogstraße 15",40217,Duesseldorf,28193,27182,DE811624371,23-04-2025,07-05-2025,dil.de,1,"€ 879.65","€ 879.65",NL29REVO0083262636,REVONL22,Revolute,"Fällig in 14 Tagen"	
info@dil.de,"Mr Abdelkader Bajut","Mirabilis Grundstuecks-vermietungsgesellschaft Mbh","Herzogstraße 15",40217,Duesseldorf,28194,27183,DE811624371,23-04-2025,07-05-2025,dil.de,1,"€ 879.65","€ 879.65",NL29REVO0083262636,REVONL22,Revolute,"Fällig in 14 Tagen"	
info@dil.de,"ZWEITE Fonds-Beteiligungsgesellschaft mbH","Immobilien-vermietungsgesellschaft Schumacher GMBH & Co. Objekt Groebers KG","Herzogstraße 15",40215,Duesseldorf,28195,27184,DE811624371,23-04-2025,07-05-2025,dil.de,1,"€ 879.65","€ 879.65",NL29REVO0083262636,REVONL22,Revolute,"Fällig in 14 Tagen"	
info@dil.de,"Mr Abdelkader Bajut","Quellum Grundstuecks - Vermietungsgesellschaft Mbh","Herzogstraße 15",40217,Duesseldorf,28196,27185,DE811624371,23-04-2025,07-05-2025,dil.de,1,"€ 879.65","€ 879.65",NL29REVO0083262636,REVONL22,Revolute,"Fällig in 14 Tagen"	
info@dil.de,"SUSIK Grundstuecks- Vermietungsgesellschaft mbH","Susik Grundstuecks-vermietungsgesellschaft Mbh & Co. Objekt Cottbus KG","Herzogstraße 15",40215,Duesseldorf,28197,27186,DE811624371,23-04-2025,07-05-2025,dil.de,1,"€ 879.65","€ 879.65",NL29REVO0083262636,REVONL22,Revolute,"Fällig in 14 Tagen"	
info@dil.de,"Mr Harald Brauer","Sapio Grundstuecks- Vermietungsgesellschaft Mbh","Herzogstraße 15",40217,Duesseldorf,28198,27187,DE811624371,23-04-2025,07-05-2025,dil.de,1,"€ 879.65","€ 879.65",NL29REVO0083262636,REVONL22,Revolute,"Fällig in 14 Tagen"	
info@dil.de,"SARIO Grundstuecks- Vermietungsgesellschaft mbH","Sario Grundstuecks-vermietungsgesellschaft Mbh & Co. Objekt Wuerzburg KG","Herzogstraße 15",40215,Duesseldorf,28199,27188,DE811624371,23-04-2025,07-05-2025,dil.de,1,"€ 879.65","€ 879.65",NL29REVO0083262636,REVONL22,Revolute,"Fällig in 14 Tagen"	
info@dil.de,"Mr Abdelkader Bajut","Trento Grundstuecks- Vermietungsgesellschaft Mbh","Herzogstraße 15",40217,Duesseldorf,28200,27189,DE811624371,23-04-2025,07-05-2025,dil.de,1,"€ 879.65","€ 879.65",NL29REVO0083262636,REVONL22,Revolute,"Fällig in 14 Tagen"	
info@dil.de,"PERLU Grundstuecks- Vermietungsgesellschaft mbH","Perlu Grundstuecks-vermietungsgesellschaft Mbh & Co. Objekt Emons Duisburg KG","Herzogstraße 15",40215,Duesseldorf,28201,27190,DE811624371,23-04-2025,07-05-2025,dil.de,1,"€ 879.65","€ 879.65",NL29REVO0083262636,REVONL22,Revolute,"Fällig in 14 Tagen"	
info@dil.de,"PONTUS Grundstuecks- Vermietungsgesellschaft mbH","Pontus Grundstuecks- Vermietungsgesellschaft Mbh & Co. Objekt Salzhausen KG","Herzogstraße 15",40215,Duesseldorf,28202,27191,DE811624371,23-04-2025,07-05-2025,dil.de,1,"€ 879.65","€ 879.65",NL29REVO0083262636,REVONL22,Revolute,"Fällig in 14 Tagen"	
info@dil.de,"Mr Werner Esser","Bli Grundstuecksverwaltungs Und Beteiligungsgesellschaft Mbh","Herzogstraße 15",40215,Duesseldorf,28203,27192,DE811624371,23-04-2025,07-05-2025,dil.de,1,"€ 879.65","€ 879.65",NL29REVO0083262636,REVONL22,Revolute,"Fällig in 14 Tagen"	
info@dil.de,"Mr Abdelkader Bajut","Zargus Grundstuecks- Vermietungsgesellschaft Mbh","Herzogstraße 15",40217,Duesseldorf,28204,27193,DE811624371,23-04-2025,07-05-2025,dil.de,1,"€ 879.65","€ 879.65",NL29REVO0083262636,REVONL22,Revolute,"Fällig in 14 Tagen"	
info@dil.de,"Mr Abdelkader Bajut","Dritte Paxas Treuhand- Und Beteiligungsgesellschaft Mbh","Herzogstraße 15",40217,Duesseldorf,28205,27194,DE811624371,23-04-2025,07-05-2025,dil.de,1,"€ 879.65","€ 879.65",NL29REVO0083262636,REVONL22,Revolute,"Fällig in 14 Tagen"	
info@dil.de,"ZARGUS Grundstuecks- Vermietungsgesellschaft mbH","Zargus Grundstuecks-vermietungsgesellschaft Mbh & Co. Objekt B852 KG","Herzogstraße 15",40215,Duesseldorf,28206,27195,DE811624371,23-04-2025,07-05-2025,dil.de,1,"€ 879.65","€ 879.65",NL29REVO0083262636,REVONL22,Revolute,"Fällig in 14 Tagen"	
info@dil.de,"Mr Abdelkader Bajut","Zweiundzwanzigste Paxas Treuhand- Und Beteiligungsgesellschaft Mbh","Herzogstraße 15",40215,Duesseldorf,28207,27196,DE811624371,23-04-2025,07-05-2025,dil.de,1,"€ 879.65","€ 879.65",NL29REVO0083262636,REVONL22,Revolute,"Fällig in 14 Tagen"	
info@dil.de,"Mr Abdelkader Bajut","Zontum Grundstuecks- Vermietungsgesellschaft Mbh","Herzogstraße 15",40217,Duesseldorf,28208,27197,DE811624371,23-04-2025,07-05-2025,dil.de,1,"€ 879.65","€ 879.65",NL29REVO0083262636,REVONL22,Revolute,"Fällig in 14 Tagen"	
info@dil.de,"PERLU Grundstuecks- Vermietungsgesellschaft mbH","Perlu Grundstuecks-vermietungsgesellschaft Mbh & Co. Objekt Reinfeld KG","Herzogstraße 15",40215,Duesseldorf,28209,27198,DE811624371,23-04-2025,07-05-2025,dil.de,1,"€ 879.65","€ 879.65",NL29REVO0083262636,REVONL22,Revolute,"Fällig in 14 Tagen"	
info@dil.de,"Mr Abdelkader Bajut","Pergum Grundstuecks- Vermietungsgesellschaft Mbh","Herzogstraße 15",40217,Duesseldorf,28210,27199,DE811624371,23-04-2025,07-05-2025,dil.de,1,"€ 879.65","€ 879.65",NL29REVO0083262636,REVONL22,Revolute,"Fällig in 14 Tagen"	
info@dil.de,"Mr Abdelkader Bajut","Dritte Fonds- Beteiligungsgesellschaft Mbh","Herzogstraße 15",40217,Duesseldorf,28211,27200,DE811624371,23-04-2025,07-05-2025,dil.de,1,"€ 879.65","€ 879.65",NL29REVO0083262636,REVONL22,Revolute,"Fällig in 14 Tagen"	
info@luftstrom.de,"Windpark Fleschenbach Betriebsgesellschaft mbH","Windpark Fleschenbach Zwei GMBH & Co. KG","Friedensstr. 35",36399,Freiensteinau,28212,27201,DE190882849,23-04-2025,07-05-2025,luftstrom.de,1,"€ 879.65","€ 879.65",NL29REVO0083262636,REVONL22,Revolute,"Fällig in 14 Tagen"	
info@wirelane.com,"Mr Bernhard Seidl","Wirelane GMBH","Seit 2016",81675,Muenchen,28213,27202,DE306534423,23-04-2025,07-05-2025,wirelane.com,1,"€ 879.65","€ 879.65",NL29REVO0083262636,REVONL22,Revolute,"Fällig in 14 Tagen"	
info@fragster.de,"No data fulfill your filter criteria","Egm Esport & Gaming Media GMBH","So Liefen Die Cdl Stage 3",50672,Koeln,28214,27203,DE259999190,23-04-2025,07-05-2025,fragster.de,1,"€ 879.65","€ 879.65",NL29REVO0083262636,REVONL22,Revolute,"Fällig in 14 Tagen"	
info@visendus.eu,"Mr Josef van Opbergen","Visendus Werbegesellschaft Fuer Immobilien UG (haftungsbeschraenkt)","Habichtweg 9",41468,Neuss,28215,27204,DE270667341,23-04-2025,07-05-2025,visendus.eu,1,"€ 879.65","€ 879.65",NL29REVO0083262636,REVONL22,Revolute,"Fällig in 14 Tagen"	
info@held-creativ.de,"Mr Christian Schweis","Team Held Creativ GMBH","Seit 1976",86556,Kuehbach,28216,27205,DE127496860,23-04-2025,07-05-2025,held-creativ.de,1,"€ 879.65","€ 879.65",NL29REVO0083262636,REVONL22,Revolute,"Fällig in 14 Tagen"	
info@airnergy.com,"Mr Guido Herbert Bierther","Airnergy International GMBH","Wehrstraße 24",53773,Hennef,28217,27206,DE249562832,23-04-2025,07-05-2025,airnergy.com,1,"€ 879.65","€ 879.65",NL29REVO0083262636,REVONL22,Revolute,"Fällig in 14 Tagen"	
vertrieb@marienthaler.com,"Mr Detlfef Hahn","Marienthaler Vertriebsgesellschaft Mbh","Eines Der Leistungsfähigsten Unternehmen Unserer Branche Zu Sein. Dies Beweisen Mehr Als 1",53937,Schleiden,28218,27207,DE276682062,23-04-2025,07-05-2025,marienthaler.com,1,"€ 879.65","€ 879.65",NL29REVO0083262636,REVONL22,Revolute,"Fällig in 14 Tagen"	
contact@next47.com,"Dr. Frank Oschuetz","Next47 GMBH","Customer Relationships Across 15",80804,Muenchen,28219,27208,DE290705211,23-04-2025,07-05-2025,next47.com,1,"€ 879.65","€ 879.65",NL29REVO0083262636,REVONL22,Revolute,"Fällig in 14 Tagen"	
info@inmotek.de,"No data fulfill your filter criteria","Inmotek, Inh.: Holger F. Sprenger E.k.","März 1",34314,Espenau,28220,27209,DE229782984,23-04-2025,07-05-2025,inmotek.de,1,"€ 879.65","€ 879.65",NL29REVO0083262636,REVONL22,Revolute,"Fällig in 14 Tagen"	
info@mis-msm.de,"Ms Heike Kahlenberg","Mis Medical Imaging  Systems GMBH","Salzsteinstrasse 6",82402,Seeshaupt,28221,27210,DE233266741,23-04-2025,07-05-2025,mis-msm.de,1,"€ 879.65","€ 879.65",NL29REVO0083262636,REVONL22,Revolute,"Fällig in 14 Tagen"	
info@kanne-werkzeuge.de,"Dipl.-Ing. Volkmar Kanne","Kanne Werkzeugtechnik GMBH","Borsigstraße 29",37154,Northeim,28222,27211,DE116203828,23-04-2025,07-05-2025,kanne-werkzeuge.de,1,"€ 879.65","€ 879.65",NL29REVO0083262636,REVONL22,Revolute,"Fällig in 14 Tagen"	
info@dic-ag.de,"OB III Verwaltungs GmbH","Ob Iii Berlin 1 GMBH & Co. KG","Neue Mainzer Straße 32",60311,Frankfurt,28223,27212,DE204311431,23-04-2025,07-05-2025,dic-ag.de,1,"€ 879.65","€ 879.65",NL29REVO0083262636,REVONL22,Revolute,"Fällig in 14 Tagen"	
waldeck@gha.de,"Mr Wolfgang Kruse","Grosshandelshaus Altstadt GMBH","Hohen Tannen 6",18196,Dummerstorf,28224,27213,DE137473846,23-04-2025,07-05-2025,gha.de,1,"€ 879.65","€ 879.65",NL29REVO0083262636,REVONL22,Revolute,"Fällig in 14 Tagen"	
info@top-parfuemerie.de,"TOP Parfuemerie Beteiligungsgesellschaft mbH","Top Parfuemerie GMBH & Co. Kommanditgesellschaft","Uhr - 18",24937,Flensburg,28225,27214,DE166521636,23-04-2025,07-05-2025,top-parfuemerie.de,1,"€ 879.65","€ 879.65",NL29REVO0083262636,REVONL22,Revolute,"Fällig in 14 Tagen"	
office@reifen-lips.de,"Mr Claus Lips","Lips Reifenhandel GMBH","Innerhalb Von 1",38678,Clausthal-zellerfeld,28226,27215,DE262819738,23-04-2025,07-05-2025,reifen-lips.de,1,"€ 879.65","€ 879.65",NL29REVO0083262636,REVONL22,Revolute,"Fällig in 14 Tagen"	
info@motus-technik.de,"Mr Sven Eidel","Motus GMBH","Am 17",74632,Neuenstein,28227,27216,DE814428737,23-04-2025,07-05-2025,motus-technik.de,1,"€ 879.65","€ 879.65",NL29REVO0083262636,REVONL22,Revolute,"Fällig in 14 Tagen"	
info@dassel-gmbh.de,"Dassel GmbH","Westfaelische Marmor- Und Granitwerke Georg Dassel GMBH & Co. Kommanditgesellschaft","Urnengrabanlagen 100",59581,Warstein,28228,27217,DE125697332,23-04-2025,07-05-2025,dassel-gmbh.de,1,"€ 879.65","€ 879.65",NL29REVO0083262636,REVONL22,Revolute,"Fällig in 14 Tagen"	
info@tuechler.net,"Mag. Ing. Christoph Lach","Tuechler Deutschland GMBH","Vorhangzuganlage Mit Elektroansteckantrieb Universal Rs 3p",45659,Recklinghausen,28229,27218,DE281122872,23-04-2025,07-05-2025,tuechler.net,1,"€ 879.65","€ 879.65",NL29REVO0083262636,REVONL22,Revolute,"Fällig in 14 Tagen"	
info@autohaus-katz.de,"Mr Carl-Heinz Moehrle","Autohaus Katz GMBH","Wittlensweilerstrasse 1",72250,Freudenstadt,28230,27219,DE223679097,23-04-2025,07-05-2025,autohaus-katz.de,1,"€ 879.65","€ 879.65",NL29REVO0083262636,REVONL22,Revolute,"Fällig in 14 Tagen"	
fliesenverlegung@cjwigger.de,"Wigger Fliesenverwaltungs-GmbH","Wigger Fliesenverlegung GMBH & Co. KG","Hagebaumarkt Neumünster 1",24539,Neumuenster,28231,27220,DE281165768,23-04-2025,07-05-2025,cjwigger.de,1,"€ 879.65","€ 879.65",NL29REVO0083262636,REVONL22,Revolute,"Fällig in 14 Tagen"	
info@peugeotpartner-klaus-schulze.de,"Ms Cornelia Schulze","Autohaus Cornelia Schulze E.k.","Der Peugeot 5p",39110,Magdeburg,28232,27221,DE263220355,23-04-2025,07-05-2025,peugeot-schulze.de,1,"€ 879.65","€ 879.65",NL29REVO0083262636,REVONL22,Revolute,"Fällig in 14 Tagen"	
juwelier-oertling@t-online.de,"Mr Karl-Heinz Oertling","Karl Oertling E.k.","Uhren-oertling Seit 1825",24534,Neumuenster,28233,27222,DE135167926,23-04-2025,07-05-2025,juwelier-oertling.de,1,"€ 879.65","€ 879.65",NL29REVO0083262636,REVONL22,Revolute,"Fällig in 14 Tagen"	
info@mcus.de,"Mr Dieter Schroeder","Mc&s Medical Care & Support GMBH",It,40764,Langenfeld,28234,27223,DE176124794,23-04-2025,07-05-2025,mcus.de,1,"€ 879.65","€ 879.65",NL29REVO0083262636,REVONL22,Revolute,"Fällig in 14 Tagen"	
info@yacht-werft.com,"Ms Silke Keppler","Yachtwerft Keppler GMBH","Im Heidach 26",88079,Kressbronn,28235,27224,DE145372975,23-04-2025,07-05-2025,yacht-werft.com,1,"€ 879.65","€ 879.65",NL29REVO0083262636,REVONL22,Revolute,"Fällig in 14 Tagen"	
info@ib-ockenfels.de,"Dipl.-Ing. Stephan Ockenfels","Ingenieurbuero Ockenfels GMBH","Jahrgang 1963",57072,Siegen,28236,27225,DE220727760,23-04-2025,07-05-2025,ib-ockenfels.de,1,"€ 879.65","€ 879.65",NL29REVO0083262636,REVONL22,Revolute,"Fällig in 14 Tagen"	
info@stm-deutschland.de,"Mr Vincenzo Oliviero","Stm Deutschland GMBH","Di Scaricare Disegni In 2d",83043,"Bad Aibling",28237,27226,DE814927948,23-04-2025,07-05-2025,stmspa.com,1,"€ 879.65","€ 879.65",NL29REVO0083262636,REVONL22,Revolute,"Fällig in 14 Tagen"	
info@ms-marketing-buerohandel.de,"Ms Silvia Guenter","Ms-marketing Buerohandel GMBH","Paul - Thomas - Str. 47",40589,Duesseldorf,28238,27227,DE119429818,23-04-2025,07-05-2025,ms-marketing-buerohandel.de,1,"€ 879.65","€ 879.65",NL29REVO0083262636,REVONL22,Revolute,"Fällig in 14 Tagen"	
info@wiesmann.com,"Mr Matthias Klaus Kerstan","Wiesmann Verwaltungs-GMBH","Established In 1988",48249,Duelmen,28239,27228,DE124464363,23-04-2025,07-05-2025,wiesmann.com,1,"€ 879.65","€ 879.65",NL29REVO0083262636,REVONL22,Revolute,"Fällig in 14 Tagen"	
info@wiesmann.com,"Mr Gaurav Gandhi","Wiesmann Sports Cars GMBH","Established In 1988",48249,Duelmen,28240,27229,DE305051526,23-04-2025,07-05-2025,wiesmann.com,1,"€ 879.65","€ 879.65",NL29REVO0083262636,REVONL22,Revolute,"Fällig in 14 Tagen"	
info@rita-bosse.de,"Dipl.-Kffr. (FH) Nadine Bosse","Rita Bosse Software GMBH","Am Ortsrand 3",26188,Edewecht,28241,27230,DE277568649,23-04-2025,07-05-2025,rita-bosse.de,1,"€ 879.65","€ 879.65",NL29REVO0083262636,REVONL22,Revolute,"Fällig in 14 Tagen"	
info@diakonie-muenster.de,"Ms Marion Kahn","Diakonie Muenster -beratungs- Und Bildungscentrum GMBH","Bei Uns Sind Rund 1",48149,Muenster,28242,27231,DE227453091,23-04-2025,07-05-2025,diakonie-muenster.de,1,"€ 879.65","€ 879.65",NL29REVO0083262636,REVONL22,Revolute,"Fällig in 14 Tagen"	
mail@rossini-haltern.de,"Mr Andreas Kleimann","Zk Verwaltung GMBH","Rossini Cafe Restaurant Gaststätte Gastronomie Am Markt - Markt 6",45721,"Haltern Am See",28243,27232,DE283087004,23-04-2025,07-05-2025,rossini-haltern.de,1,"€ 879.65","€ 879.65",NL29REVO0083262636,REVONL22,Revolute,"Fällig in 14 Tagen"	
info@britze-elektronik.de,"Mr Boris Tetzlaff","Britze Elektronik Und Geraetebau GMBH","Blohmstraße 37",12307,Berlin,28244,27233,DE178817588,23-04-2025,07-05-2025,britze-elektronik.de,1,"€ 879.65","€ 879.65",NL29REVO0083262636,REVONL22,Revolute,"Fällig in 14 Tagen"	
mail@loewenwerk.de,"Mr Adam Lukasiak","Loewenwerk GMBH","Broßhauser Straße 22",42697,Solingen,28245,27234,DE321976979,23-04-2025,07-05-2025,loewenwerk.de,1,"€ 879.65","€ 879.65",NL29REVO0083262636,REVONL22,Revolute,"Fällig in 14 Tagen"	
info@mediengruppe-oberfranken.de,"Dr. Olek Kolisnyk","Mediengruppe Oberfranken Verwaltung GMBH","Gutenbergstraße 1",96050,Bamberg,28246,27235,DE132279181,23-04-2025,07-05-2025,mediengruppe-oberfranken.de,1,"€ 879.65","€ 879.65",NL29REVO0083262636,REVONL22,Revolute,"Fällig in 14 Tagen"	
dom-apotheke.xanten@t-online.de,"Ms Maike Schmid","Dom-apotheke Maike Schmid E.k.","Dom-apotheke In 4650",46509,Xanten,28247,27236,DE221455841,23-04-2025,07-05-2025,einfach-nah-dran.de,1,"€ 879.65","€ 879.65",NL29REVO0083262636,REVONL22,Revolute,"Fällig in 14 Tagen"	
info@jod-sole-therme.de,"Ms Birgit Ahders","Kurgesellschaft Bevensen, Gesellschaft Mit Beschraenkter Haftung.","Dahlenburger Staße 3",29549,"Bad Bevensen",28248,27237,DE116677344,23-04-2025,07-05-2025,jod-sole-therme.de,1,"€ 879.65","€ 879.65",NL29REVO0083262636,REVONL22,Revolute,"Fällig in 14 Tagen"	
info@lebensraeume-ggmbh.de,"Ms Sibylle Harlos","Lebensraeume Gemeinnuetzige Gesellschaft Zur Sozialen Und Beruflichen Integration Benachteiligter Menschen Mbh","Fehrbelliner Straße 45a",16816,Neuruppin,28249,27238,DE179583475,23-04-2025,07-05-2025,lebensraeume-ggmbh.de,1,"€ 879.65","€ 879.65",NL29REVO0083262636,REVONL22,Revolute,"Fällig in 14 Tagen"	
info@parus-ost-gmbh.com,"Mr Wladimir Kornijenko","Parus Ost GMBH","Annaberger Straße 278",9126,Chemnitz,28250,27239,DE325156606,23-04-2025,07-05-2025,parus-ost-gmbh.com,1,"€ 879.65","€ 879.65",NL29REVO0083262636,REVONL22,Revolute,"Fällig in 14 Tagen"	
info@ib2daschner.de,"Mr Bernhard Micheler","Ib 2 Daschner Elektroplanungsgesellschaft Mbh","Prinzregentenstr. 1",86150,Augsburg,28251,27240,DE226852326,23-04-2025,07-05-2025,ib2daschner.de,1,"€ 879.65","€ 879.65",NL29REVO0083262636,REVONL22,Revolute,"Fällig in 14 Tagen"	
info@immerda.net,"Immerda Sicherheit & Service GmbH","Immerda GMBH & Co. KG","Oetinghauser Weg 7",32051,Herford,28252,27241,DE320368887,23-04-2025,07-05-2025,immerda.net,1,"€ 879.65","€ 879.65",NL29REVO0083262636,REVONL22,Revolute,"Fällig in 14 Tagen"	
info@belazet-karlsruhe.de,"Dr. Medezin Gerhard Krull","Laser- Und Beauty-klinik Am Kaiserplatz GMBH","Leopoldstr. 5",76133,Karlsruhe,28253,27242,DE114103514,23-04-2025,07-05-2025,belazet-karlsruhe.de,1,"€ 879.65","€ 879.65",NL29REVO0083262636,REVONL22,Revolute,"Fällig in 14 Tagen"	
